tno,pid,whatHappen,keyFacts,stance
4587,202409210074,憲法法庭於2024年9月20日對死刑釋憲案作出有條件合憲的判決，引發國民黨內部及社會各界的關注。國民黨主席朱立倫於9月21日表示，黨內對此判決的看法一致，認為設下重重障礙使死刑名存實亡，並強調8成多民眾反對廢死，修法應充分展現民意。朱立倫呼籲總統賴清德明確表態，並表示國民黨將嚴格行使同意權，確保公平正義。國民黨立法院黨團對釋憲結果感到遺憾，認為這是走向實質廢死，並質疑是否出現不同調的狀況。朱立倫強調，民進黨推動廢死將對台灣社會造成重大挑戰。,"1. 2024年09月20日，憲法法庭對死刑釋憲案作出判決，結果為有條件合憲。國民黨立法院黨團立即召開記者會，副書記長羅智強表示大法官有聽到民意，但國民黨中央對此結果感到遺憾，認為這是走向實質廢死。

2. 2024年09月21日，國民黨主席朱立倫在「KMT接班人計畫」活動後表示，對於憲法法庭的判決，國民黨內部看法一致，認為設下重重障礙，造成死刑名存實亡。他強調8成多民眾反對廢死，未來修法應充分展現民意。

3. 朱立倫透過臉書發文，呼籲總統賴清德作為民選總統應明確表態，正面回應死刑議題，給予社會大眾、死者家屬及執法人員一個交代。他強調國民黨團將嚴格行使同意權，確保公平正義。

4. 朱立倫批評民進黨的三大目標，包括台獨、廢核、廢死，認為民進黨對於憲法法庭的判決心中非常開心。他指出，死刑在民意上仍合憲，但大法官設下的障礙使其形同廢除，對台灣治安和社會道德標準構成挑戰。

5. 朱立倫表示，國民黨不會讓大法官人事案成為酬庸或意識形態的工具，若大法官被提名人不符合要求，國會將不會讓人事案過關。他呼籲民進黨不要為推動黨綱而造成社會傷害。","朱立倫（國民黨主席）：朱立倫表示，國民黨中央與立法院黨團對於憲法法庭的死刑釋憲案看法一致，認為設下重重障礙，造成死刑名存實亡。他強調，8成多民眾反對廢死，未來修法應充分展現民意，並呼籲總統賴清德應明確表態，給予社會大眾、死者家屬及執法人員一個交代。

羅智強（國民黨立法院黨團副書記長）：羅智強在記者會上表示，大法官有聽到民意，但國民黨中央對釋憲結果感到遺憾，認為這是走向實質廢死，並質疑是否出現不同調的狀況。

國民黨中央：國民黨中央透過新聞稿表示對憲法法庭的釋憲結果感到遺憾，認為這是走向實質廢死，並質疑是否出現不同調的狀況。

民進黨：朱立倫提到，民進黨的三大目標包括台獨、廢核、廢死，並認為民進黨對於憲法法庭的判決心中一定非常開心。他呼籲民進黨，台灣目前完全沒有廢死的條件，推動黨綱造成社會傷害是台灣最大的損失。"
4587,202409210028,憲法法庭於2024年9月20日裁定死刑有條件合憲，僅適用於最嚴重犯罪且符合憲法程序。時代力量黨主席王婉諭對此表示理解廢死價值，但因小燈泡事件的影響，無法支持廢死或死刑。她強調，國家應解決社會不安全感，並推動精神衛生法等修法。王婉諭認為，若台灣能在精神疾病上實施分級分流，並設置司法精神病院，提供犯罪者醫療協助，或許她會支持廢死。她強調，國家需提供訴請極刑以外的選擇。,"1. 2024年09月20日，憲法法庭認定死刑有條件合憲，做出113年憲判字第8號判決，指出刑法以死刑為最重本刑部分，僅適用於犯罪情節最嚴重且符合憲法最嚴密正當法律程序的情形。

2. 時代力量黨主席王婉諭在2024年09月20日深夜透過臉書發表長文，表示理解廢死的價值但無法支持，並指出若台灣未來能有精神疾病分級分流及設置司法精神病院等措施，她或許會支持廢死。

3. 王婉諭提到小燈泡事件對她的影響，表示即使行兇者死亡也無法還她孩子生命，並認為這是對小燈泡生命的羞辱，強調這兩者的生命不等值。

4. 王婉諭表示，從小燈泡事件至今8年，她漸漸清楚自己要的正義，並透過參與公共事務如推動精神衛生法、被害人權益保障法修法，來感受小燈泡的陪伴。

5. 王婉諭指出，死刑在台灣有高支持度，背後影響因素複雜，國家應設法解決不安全感的根源，並強調若未來能提供犯罪者穩定的醫療協助，她或許會支持廢死。","王婉諭（時代力量黨主席）：能理解廢死的價值但無法支持，若台灣未來能有精神疾病分級分流、設置司法精神病院等措施，具備訴請極刑之外的選擇，或許會支持廢死。

憲法法庭：認定死刑有條件合憲，刑法以死刑為最重本刑部分，僅適用犯罪情節屬最嚴重，且刑事程序符合憲法最嚴密正當法律程序要求的情形合憲。

王婉諭（時代力量黨主席）：在小燈泡事件後不支持死刑，因為行兇者死亡無法還孩子生命，這是對小燈泡生命的羞辱，兩者生命不等值。

王婉諭（時代力量黨主席）：從小燈泡事件至今8年，漸漸清楚自己要的正義，不能代表所有被害者家屬，但對她來說，真正的救贖或許是參與公共事務。

王婉諭（時代力量黨主席）：國家給不了她的正義與安慰，透過公共事務的參與，感受小燈泡陪伴，推動精神衛生法、被害人權益保障法修法。

王婉諭（時代力量黨主席）：死刑在台灣有高支持度，背後影響因素複雜，死刑是台灣社會的情緒出口，選擇死刑作為安全感寄託。

王婉諭（時代力量黨主席）：國家責任是解決不安全感根源，縫合社會裂痕；在司法審判中，被告多次精神鑑定無復原可能，家庭與社會因素不利。

王婉諭（時代力量黨主席）：若未來台灣能在精神疾病上落實分級分流，設置非監所樣態的司法精神病院，給予犯罪者穩定醫療協助，或許會支持廢死。"
4587,202409200388,憲法法庭於2024年9月20日宣判死刑「有條件合憲」，此裁決被外媒形容為「里程碑」，在國際廢死壓力與國內支持嚴刑之間達成折衷。判決指出，刑法故意殺人罪的死刑僅適用於最嚴重犯罪情節，且需符合嚴密的法律程序，如合議庭一致決、三審言詞辯論等。日經亞洲報導此為台灣司法體系的重大進步改革，類似於2017年對同性婚姻的釋憲。彭博指出，台灣在國際廢死壓力下，仍保留死刑的嚇阻效果。儘管台灣非聯合國成員，仍自願遵守國際人權規範。,"1. 2024年09月20日，憲法法庭判決死刑「有條件合憲」，此裁決被外媒形容為「里程碑」，在國際廢死壓力與國內支持嚴刑之間達成折衷。

2. 憲法法庭判決刑法故意殺人罪以死刑為最重本刑部分合憲，僅適用於犯罪情節最嚴重且符合憲法最嚴密正當法律程序的情形，如合議庭一致決、三審言詞辯論。

3. 日經亞洲報導，憲法法庭在里程碑判決中限制死刑使用，強調在反對黨中國國民黨壓力下，大法官未完全禁止死刑。

4. 彭博報導指出，憲法法庭的判決在保留死刑嚇阻效果與防止濫用之間達到平衡，反映國際廢死壓力與國內支持嚴刑的折衷。

5. 路透社和法新社報導，台灣被視為亞洲最自由的民主國家，儘管少執行死刑且暴力犯罪少，民調顯示民眾普遍反對廢死，並在2019年成為亞洲首個同婚合法化國家。","憲法法庭：判決死刑「有條件合憲」，僅適用於犯罪情節最嚴重且符合憲法最嚴密正當法律程序要求的情形。

日經亞洲：報導指出大法官在反對黨中國國民黨的壓力下，沒有完全禁止死刑，並將此判決視為台灣司法體系的重大進步改革。

彭博：認為憲法法庭的判決在保留死刑嚇阻效果與防止濫用之間達到平衡，反映國際廢死壓力與國內支持嚴刑的折衷。

路透社：指出台灣被譽為亞洲最自由的民主國家，儘管少執行死刑且暴力犯罪少，民調顯示民眾普遍反對廢死。

法新社：提到台灣在國際上被視為守護進步價值的堡壘，但社會普遍支持維持死刑。"
4587,202409200380,憲法法庭於2024年9月20日對死刑釋憲案做出有條件合憲的判決，規定死刑僅適用於犯罪情節最嚴重且符合憲法正當法律程序的案件。國民黨主席朱立倫對此表示關切，呼籲總統賴清德及新提名的司法院正副院長和大法官明確表態，尊重判決。朱立倫指出，現行判決設下多重程序和實質限制，可能導致司法實務爭議，並影響死刑的執行。他強調國民黨將研究憲法判決，並提出法案以完善死刑制度，確保公平正義。,"1. 2024年09月20日，憲法法庭對死刑釋憲案做出判決，認定死刑在特定條件下合憲。判決要求死刑僅適用於犯罪情節最嚴重且刑事程序符合憲法最嚴密正當法律程序的情況。

2. 國民黨主席朱立倫對此判決表示關切，呼籲總統賴清德對司法院正副院長及大法官的提名應明確表態，特別是對於支持廢死的立場。

3. 朱立倫指出，死刑判決面臨多重程序和實質限制，包括故意殺人才能判死、程序上需各級法院合議庭一致決、第三審需強制辯護等，這些限制可能引發司法實務上的爭議。

4. 朱立倫強調，現有37名死刑犯幾乎都可請求再審或非常上訴，根據法務部規定，這意味著在可預見的未來這些人不可能被執行死刑，對被害人及其家屬不公平。

5. 朱立倫表示，國民黨將在立法院針對憲法判決展開研究，提出法案以完善死刑制度，並要求賴清德總統對死刑制度的立場做出明確回應。","朱立倫（國民黨主席）：呼籲總統賴清德對於司法院正副院長及大法官的提名應明確表態，尤其是對於支持廢死的立場，並指出死刑判決設下的程序和實質路障將對司法實務造成爭議。

朱立倫（國民黨主席）：強調死刑制度應由立法院決策，而非大法官擅專，國民黨將針對憲法判決展開研究，提出法案以完善死刑制度。

朱立倫（國民黨主席）：指出現行死刑案件的程序問題，特別是國民法官與職業法官的判決可能被推翻，以及精神障礙鑑定缺乏共識，可能成為免死辯護的問題。

朱立倫（國民黨主席）：提到37名死刑犯幾乎人人皆可請求再審或非常上訴，質疑這樣的制度對被害人及其家屬是否公平。

朱立倫（國民黨主席）：表示國民黨將代表民意，嚴格行使同意權，確保公平正義，並要求賴清德總統對死刑制度的立場給予社會大眾和執法人員一個交代。"
4587,202409200368,憲法法庭於2024年9月20日做出113年憲判字第8號判決，認為死刑在特定條件下合憲。該判決指出，死刑僅適用於犯罪情節最嚴重且刑事程序符合憲法最嚴密正當法律程序要求的情形。大法官詹森林在不同意見書中強調，死刑無法真正填補損害，亦無助於實現應報正義或嚇阻犯罪，僅是基於恐懼與復仇。詹森林呼籲社會應思考不以剝奪生命為刑罰手段的替代方案。其他大法官如呂太郎、楊惠欽、蔡宗珍、朱富美也提出不同意見書。,"1. 2024年09月20日，憲法法庭做出113年憲判字第8號判決，認為刑法以死刑為最重本刑部分在特定情況下合憲，僅適用於犯罪情節最嚴重且符合憲法最嚴密正當法律程序要求的情形。

2. 大法官詹森林在不同意見書中表示，死刑無法實現「應報正義」或嚇阻犯罪，選擇死刑僅是出於恐懼、復仇與洩憤，而非實現正義，這是死刑無法符合憲法規範的重要理由。

3. 詹森林指出，人民的法感情、歷史及社會脈絡成為支持死刑存在的唯一理由，顯示死刑在實現其所宣稱規範上的貧乏空洞，憲法法庭應堅定表明拒絕死刑的立場。

4. 詹森林認為，社會應思考在不以剝奪生命作為刑罰手段的前提下，如何處罰重大犯罪，如何給予被害人家屬慰藉，並修補社會秩序。

5. 除詹森林外，呂太郎、楊惠欽、蔡宗珍、朱富美等大法官也提出不同意見書，對死刑合憲性持不同看法。","詹森林（大法官）：詹森林認為死刑無法真正填補損害，無助於實現應報正義或嚇阻犯罪，僅是恐懼、復仇與洩憤的表現。他主張憲法法庭應堅定拒絕死刑，並促使社會思考不以剝奪生命為刑罰手段的替代方案。

呂太郎（大法官）：呂太郎提出不同意見書，對憲法法庭的判決持不同看法。

楊惠欽（大法官）：楊惠欽也提出不同意見書，表達對死刑合憲性的異議。

蔡宗珍（大法官）：蔡宗珍對憲法法庭的判決提出不同意見，質疑死刑的合憲性。

朱富美（大法官）：朱富美提出不同意見書，對死刑的合憲性持不同立場。"
4587,202409200364,憲法法庭於2024年9月20日裁定死刑有條件合憲，法務部表示尊重此判決，並針對37名死囚，將促請最高檢察署建議最高法院在案件撤銷發回更審時啟動羈押程序，以避免社會恐慌。法務部指出，死刑制度長期被憲政秩序認可，並不違反生命權保障。雖然憲法法庭認為37名人犯的個案可能違憲，但在最高法院未撤銷原判決前，仍應依法收容。法務部強調，若最高法院撤銷判決，程序回復未確定狀態，將無法再依法收容，並將要求檢察官論告續押必要性，確保社會安全。,"1. 2024年09月20日，憲法法庭做出死刑有條件合憲的判決。法務部表示尊重判決，並針對37名死囚，將促請最高檢察署建議最高法院在案件撤銷發回更審時啟動羈押程序，以避免社會恐慌。

2. 法務部指出，死刑制度已長期為憲政秩序所肯認，並無違反生命權保障或侵犯人性尊嚴，且在美國、日本、南韓等國均通過違憲審查。基於權力分立原則，法務部對憲法法庭的判決結果表示尊重。

3. 法務部表示，最高檢察署將依判決意旨研議是否提起非常上訴。若提起非常上訴並經最高法院判決撤銷發回，程序將回復到未確定前狀態，37名人犯將無法再依法收容。

4. 法務部強調，37名人犯均歷經法院多次審理，事證明確。即使因判決意旨而須重啟審理程序，也須確保後續審理及執行，避免釋放後發生人犯逃匿。

5. 法務部指出，對於部分不符合判決意旨的法規，將儘速依法檢討及配合相關機關修正。對於符合非常上訴救濟程序的個案，將請最高檢察署依法嚴謹審核，並籲請法院妥適處置37名人犯羈押問題，避免造成社會恐慌。","法務部：尊重憲法法庭的判決，將促請最高檢察署建議最高法院在案件撤銷發回更審時啟動羈押程序，以避免社會恐慌。法務部強調，死刑制度已長期為憲政秩序所肯認，並無違反生命權保障。

法務部：37名死囚在判決確定前均依法羈押，符合相關法律規定。即使因判決意旨須重啟審理程序，也須確保後續審理及執行，避免人犯逃匿。

法務部：尊重憲法法庭宣告死刑判決確定前相關程序規範不足而違憲的判決結果，但因37名人犯所涉罪行嚴重，若逕予釋放，將嚴重衝擊社會治安。

法務部：肯定憲法法庭對於最高法院依非常上訴程序撤銷原確定判決時，37名人犯羈押次數及期間不受速審法規定限制的判決結果，將要求檢察官論告人犯續押的必要性。

法務部：對於部分不符合判決意旨的法規，將儘速依法檢討及修正；對於符合非常上訴救濟程序的個案，將請最高檢察署依法嚴謹審核，並籲請法院妥適處置羈押問題。"
4587,202409200362,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，判決內容提高了死刑的適用門檻，僅在犯罪情節最嚴重且符合憲法要求的正當法律程序下才合憲。民眾黨團對此表示，死刑存廢涉及高度價值衝突，需透過社會對話來解決。黨團強調，司法機關的判決提高了死刑門檻，必須面對民意檢視，否則可能擴大社會衝突。民眾黨團呼籲刑事司法體系研擬配套措施，以回應民意期待，並強調司法公正性與人權保障的重要性。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，判決內容實質提高死刑的適用門檻，僅在犯罪情節最嚴重且符合憲法最嚴密正當法律程序的情況下適用死刑。

2. 憲法法庭於2024年09月20日下午做出113年憲判字第8號判決，確認刑法中以死刑為最重本刑的部分在特定情況下合憲。

3. 民眾黨團在2024年09月20日晚間發表聲明，指出死刑存廢涉及高度對立的價值衝突，並強調司法機關的判決提高了死刑的適用門檻，要求刑事司法體系研擬配套措施以回應民意。

4. 民眾黨團表示，台灣民間對司法的信任度尚待提升，人民對重大刑事案件罪犯在監獄矯正後的再犯疑慮仍存，強調司法公正性和正義價值的實現不應被忽視。

5. 民眾黨團強調，將要求刑事司法體系針對憲法判決結果研擬配套措施，以回應民意期待，避免擴大社會衝突。","憲法法庭：判決實質提高死刑門檻，刑法以死刑為最重本刑部分，僅適用於犯罪情節屬最嚴重且符合憲法最嚴密正當法律程序要求的情形合憲。

民眾黨團：死刑存廢牽涉高度對立的價值衝突，需透過社會充分對話溝通。司法機關的判決實質提高死刑門檻，必須面對民意檢視，否則無助提升社會共識，反而擴大衝突。將要求刑事司法體系研擬配套措施，以回應民意的期待。"
4587,202409200342,憲法法庭於2024年9月20日對死刑釋憲案做出有條件合憲的判決。新北市長侯友宜當天晚上在臉書上表示，司法是被害者家屬能仰賴的最後正義，並強調死刑在當前台灣社會不可退讓。他指出，憲法是國家的根本，大法官的解釋是社會共識的最後防線，若與民意主流背道而馳，將導致社會動盪。侯友宜強調，執法者的信念是讓壞人付出代價，讓好人得到照顧，這是他對國家的承諾，也是所有當權者對人民的承諾。,"1. 2024年09月20日，憲法法庭對死刑釋憲案做出判決，結果為有條件合憲。

2. 2024年09月20日，新北市長侯友宜在晚上發表聲明，強調司法是被害者家屬能仰賴的最後正義，並表示死刑在台灣社會不可退讓。

3. 侯友宜在臉書上表示，憲法是國家的根本，大法官的解釋是社會共識的最後防線，若與民意主流背道而馳，將導致台灣社會動盪。

4. 侯友宜強調，司法應該能夠落實正義，否則只會傷害國人對司法的信心，並指出執法者的信念是讓壞人付出代價，讓好人得到照顧。",新北市長侯友宜：司法是被害者家屬能仰賴的最後正義，死刑這條底線在當前台灣社會不可退讓。憲法作為國家的根本，大法官的解釋是社會共識的最後一道防線，一旦與民意主流背道而馳，台灣社會將陷入動盪。執法者的共同信念是讓壞人付出代價，讓好人得到照顧，這是他對國家的承諾，也應該是所有當權者對人民與社會的承諾。
4587,202409200340,憲法法庭於2024年9月20日針對死刑釋憲案宣判有條件合憲，判決認定刑法中死刑僅適用於最嚴重犯罪情節，並要求刑事程序符合最嚴密的正當法律程序。民進黨立法院黨團總召柯建銘表示，尊重大法官解釋，民進黨團將積極推動相關修法，並期許立法院各黨團共同努力。此次判決提升了死刑適用的標準，強調司法獨立及人權價值，並要求審理程序的嚴密性。柯建銘強調，這是民主國家的根本，台灣人民應凝聚共識，推動社會進步。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案宣判有條件合憲，判決認定刑法中死刑僅適用於犯罪情節最嚴重且符合最嚴密正當法律程序的情形。

2. 憲法法庭的判決（113年憲判字第8號）提升了最高法院對「情節最嚴重之犯罪類型」的判斷標準至憲法層次，為台灣設定更明確的死刑標準。

3. 判決要求死刑程序需符合「最嚴密之正當法律程序保障」，包括提升辯護權、第三審言詞辯論要求、量刑須合議庭法官一致決等。

4. 民進黨立法院黨團總召柯建銘表示，民進黨團將積極推動修法，尊重憲法法庭的判決，並期許立法院各黨團共同努力。

5. 柯建銘強調，這次判決傳達了人權進步和社會凝聚共識的重要性，並表示民進黨團將持續推動民主憲政價值和社會溝通。","柯建銘（民進黨立法院黨團總召）：尊重大法官解釋，民進黨團將積極推動修法，期許立法院各黨團尊重憲法法庭判決，共同努力維護民主憲政價值。

柯建銘：這次判決提升死刑判斷標準至憲法層次，為台灣設定更明確的死刑標準，強調司法者應以最謹慎態度判斷是否採用死刑。

柯建銘：判決提升死刑程序至「最嚴密之正當法律程序保障」，強調司法者應以最嚴格程序判斷是否採用死刑，並對個案申請人救濟部分作出論斷。

柯建銘：作為民主國家，台灣應堅守人權價值、維護民主法制，這次判決傳達人權進步、社會凝聚共識的理念，無論支持或反對死刑，應認同判決對人權的關懷。

柯建銘：相信透過持續溝通和對話，台灣將不斷進步，凝聚國家共識，讓台灣價值更加堅韌。

柯建銘：民進黨團將遵循判決意旨，積極推動修法，持續闡述民主憲政價值，進行社會溝通。"
4587,202409200339,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，認定刑法中故意殺人罪以死刑為最重本刑的部分合憲，但僅限於犯罪情節最嚴重且刑事程序符合憲法最嚴密正當法律程序的情況。判決強調生命權是最重要的憲法權利，但非絕對不可侵犯。法庭指出，若偵辦過程中缺乏辯護人、審判時無強制辯護或被告有精神障礙，均不得科處或執行死刑。此判決要求相關法規修法，以確保死刑案件的程序正當性，並避免錯誤冤抑。,"1. 2024年09月20日，憲法法庭判決死刑釋憲案合憲，但限縮適用範圍，認為生命權是最重要的憲法權利，死刑是剝奪生命權的極刑，必須踐行最嚴密正當的法律程序。

2. 憲法法庭做出113年憲判字第8號判決，刑法故意殺人罪以死刑為最重本刑部分合憲，僅適用於犯罪情節最嚴重且刑事程序符合憲法最嚴密正當法律程序要求的情形。

3. 憲法法庭指出，若檢警偵辦時沒有辯護人辯護、第三審審判時沒有強制辯護及言詞辯論、各級法院合議庭沒有一致決，被告行為時或審理時有精神障礙或其他心智缺陷者，均不得科處死刑。

4. 憲法法庭強調，生命權是最重要的憲法權利，但保障仍有例外，國家有義務保護人民生命權不受他人非法侵害，但在合法使用武力或正當防衛情況下，可能造成生命損失。

5. 憲法法庭認為，死刑判決如有錯誤，對被告造成不可回復的生命損失，為避免錯誤冤抑，死刑案件的刑事調查、偵查、審判及執行程序，均應踐行最嚴密的正當法律程序。",憲法法庭：生命權是最重要的憲法權利，但非絕對不可侵犯。死刑是剝奪生命權的極刑，必須踐行最嚴密正當的法律程序。刑法故意殺人罪以死刑為最重本刑部分合憲，但僅適用於犯罪情節最嚴重且程序符合要求的情形。國家有義務保護人民生命權，但在合法使用武力或正當防衛下，可能造成生命損失。立法者對故意殺人行為的刑罰有一定形成空間。死刑判決如有錯誤，對被告造成不可回復的損失，故程序應嚴密審查。
4587,202409200335,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，確認死刑在特定條件下合憲。法務部長鄭銘謙在立法院表示，將請最高檢察署審酌37名死刑犯的個案，研議提起非常上訴並交由最高法院審理。國民黨立委王鴻薇質詢行政院長卓榮泰，要求說明行政院對憲法法庭裁定的回應。卓榮泰強調，應遵守國際人權公約及完善法律程序。鄭銘謙指出，法務部將依憲法法庭判決，審核是否提起非常上訴，並強調目前尚無立即執行死刑的時間表。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，判定死刑在特定條件下合憲，但訴訟過程中有若干違憲部分需補正。

2. 同日，法務部長鄭銘謙在立法院表示，將請最高檢察署盡速審酌37名死刑個案，研議提起非常上訴並交最高法院審理。

3. 行政院長卓榮泰強調，行政院及民眾應尊重大法官對死刑的裁示，並遵守國際人權公約及完善法律正義程序。

4. 國民黨立委王鴻薇質詢法務部長鄭銘謙，何時執行37名死刑犯的死刑，鄭銘謙回應需依憲法法庭判決意旨嚴謹審核。

5. 鄭銘謙進一步解釋，37名個案中部分涉及違憲，需在2年內完成修法，法務部將依此進行審核和上訴程序。","憲法法庭：死刑在符合最嚴密正當法律程序的情況下合憲，但訴訟過程中有若干違憲部分，需補正、修正。

鄭銘謙（法務部長）：法務部尊重憲法法庭判決結果，將請最高檢察署盡速審酌37名個案，再研議提起非常上訴，並交最高法院審理。

卓榮泰（行政院長）：遵守國際人權公約、完善法律正義程序是重要原則，行政院及民眾應尊重大法官對死刑的裁示，死刑原則上合憲，但需補正訴訟過程中的違憲部分。

王鴻薇（國民黨立委）：質疑死刑合憲但設計的程序是否形同免死金牌，並關注37名死刑犯何時執行死刑。"
4587,202409200324,憲法法庭於2024年9月20日就死刑釋憲案做出有條件合憲的判決，指出死刑僅適用於犯罪情節最嚴重且符合正當法律程序的情況。此判決引發廢死聯盟等民間團體的遺憾，認為死刑制度不如外界想像嚴謹，並指出現行制度存在多項缺失，如無全程強制辯護及精神障礙被告未排除死刑適用等問題。廢死聯盟強調，37名死刑定讞個案多涉及程序不當，呼籲法務部暫緩執行死刑，並要求政府與民間持續對話，探討重大犯罪成因及預防措施。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，結果為有條件合憲。判決指出，死刑僅適用於犯罪情節最嚴重且符合憲法最嚴密正當法律程序的情況。

2. 廢死聯盟等民間團體對判決結果表示遺憾，認為死刑制度不如外界想像嚴謹，並指出現行制度存在多項缺失，如無全程強制辯護、精神障礙被告未排除死刑適用等問題。

3. 憲法法庭於2024年4月23日召開言詞辯論庭，並在7月間依憲法訴訟法延長宣判期間，最終於9月20日下午做出判決。

4. 民間司法改革基金會對判決結果表達遺憾，指出在犯罪行為未達最嚴重程度時，應節制國家刑罰權，並強調死刑應以最嚴謹程序確認犯罪事實及正當法律程序。

5. 廢死聯盟表示，將持續協助37名死刑定讞個案，並呼籲政府與民間持續對話，探討重大犯罪成因及預防措施，以避免類似悲劇再發生。","廢死聯盟：對憲法法庭的判決結果表示遺憾，認為死刑制度不如外界想像嚴謹，現行制度有諸多缺失，將持續協助37名死刑定讞個案，並呼籲政府與民間持續對話。

民間司法改革基金會：對憲法法庭的判決結果表達遺憾，強調死刑應僅適用於最嚴重犯罪情況，並指出審判程序應最嚴謹，對於37名個案在有疑義法律程序下的冤案表示遺憾。

憲法法庭：判決刑法以死刑為最重本刑部分合憲，但僅適用於犯罪情節屬最嚴重且刑事程序符合憲法最嚴密正當法律程序要求的情形。"
4587,202409200321,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，確認刑法中死刑僅適用於最嚴重犯罪且符合憲法程序要求的情形合憲。國家人權委員會對此表示遺憾，強調人權是永遠的追求，並將持續推動防制酷刑及監所改革。人權會指出，台灣社會對死刑存廢問題存在重大爭議，雖然國際上多數國家已廢除死刑，但台灣仍有高比例民意反對廢除。人權會呼籲政府應納入國際公約，推動廢除死刑，並實現修復式正義，以保障生命權及人性尊嚴。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，判決結果為刑法中以死刑為最重本刑的部分僅在犯罪情節最嚴重且符合憲法正當法律程序的情況下合憲。

2. 國家人權委員會對憲法法庭的判決表示尊重，但對於判決結果對台灣人權進步發展的影響感到遺憾，並強調將持續致力於防制酷刑和改革監所處境等司法人權。

3. 人權會指出，台灣社會對於死刑存廢問題長期存在重大爭議，並提到國際上多數國家廢除死刑後謀殺率下降的趨勢，強調死刑無法有效達成嚇阻作用或維持社會安定。

4. 人權會提到過去死刑誤判的案例，如江國慶、蘇建和等，強調每次改判無罪都是對死刑誤判的重大提醒，並指出廢除死刑已成為全球人權保障的主流趨勢。

5. 人權會呼籲政府將「旨在廢除死刑的公民與政治權利國際公約第二項任擇議定書」納入國內法，並實現以修復式正義為價值的完整制度，保障生命權和人性尊嚴。","國家人權委員會：對憲法法庭的判決結果影響台灣人權進步發展感到遺憾，但「人權是永遠的追求」，將持續投注心力於防制酷刑、改革監所處境等司法人權。

國家人權委員會：台灣社會對於死刑存廢問題上，長期存在重大爭議，維持極高比例的民意反對廢除死刑，但國際上大多數國家的實踐經驗顯示，死刑無助於犯罪過程的真相了解，也無法帶來更深層次的正義與補償需求。

國家人權委員會：刑罰的嚇阻力應建立在周全的法制教育及公平審判，社會環境本身也有相對的責任，許多國家的司法數據與研究證明，死刑無法有效達成嚇阻作用或維持社會安定。

國家人權委員會：廢除死刑已成為人權保障的主流趨勢，全球約3/4的國家廢除死刑，聯合國大會也多次呼籲各國暫停執行死刑，並朝向全面廢除死刑進行。

國家人權委員會：政府應將「旨在廢除死刑的公民與政治權利國際公約第二項任擇議定書」納入國內法秩序，實現廢除死刑之宗旨，並檢驗、實現以修復式正義為價值的完整制度。

國家人權委員會：希望國家在充分尊重生命權及人性尊嚴的前提下，修復因犯罪造成的創傷，守護在黑暗中期盼正義的被害人家屬，使每個人的權利及尊嚴都能獲得應有的保障。"
4587,202409200312,憲法法庭於2024年9月20日裁定，民國88年修正公布的刑法第348條第1項「唯一死刑」規定違憲，認為該規定不符憲法罪責原則，違反生命權保障。此判決影響到死囚黃春棋及陳憶隆，他們於民國84年因綁架勒贖案被判死刑，並於89年4月27日判決確定，但至今未執行。由於該法律已被宣告違憲，黃春棋及陳憶隆可請求檢察總長提起非常上訴，最高檢察署已表示將為他們提起非常上訴，交由最高法院審查。,"1. 2024年09月20日，憲法法庭判決認定民國88年4月21日修正公布的刑法第348條第1項「唯一死刑」規定違憲，認為該規定過於嚴苛，不符憲法罪責原則，違反憲法保障生命權。

2. 憲法法庭指出，雖然「唯一死刑」已非現行法律，但因黃春棋及陳憶隆的確定判決適用該法律，因此進行法規範憲法審查，並宣告該法律違憲。

3. 最高檢察署將為黃春棋及陳憶隆提起非常上訴，因其確定判決所適用的法律已被宣告違憲，檢察總長可依職權提起非常上訴，由最高法院進行審查。

4. 黃春棋及陳憶隆於民國84年犯下綁架撕票勒贖案，於89年4月27日遭判死刑確定，至今尚未執行，為等待槍決最久的死囚。

5. 同案被告徐自強已獲再審無罪確定，而黃春棋及陳憶隆則是本件死刑釋憲案的聲請人。","憲法法庭：認為「唯一死刑」規定違憲，因其過於嚴苛，不符憲法罪責原則，違反憲法保障生命權。

最高檢察署：表示將為陳憶隆及黃春棋提起非常上訴。

黃春棋及陳憶隆：作為本件死刑釋憲案的聲請人，因確定判決適用法律已宣告違憲，得請求檢察總長提起非常上訴。"
