tno,pid,whatHappen,keyFacts,stance
4457,202404020117,紅球台南歷史街區策展行動今天（2024年04月02日）移展至安平古堡，吸引大量遊客前來觀賞。美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」自3月29日起在台南不同景點出現，今天在熱蘭遮博物館廊道角落現身，與安平古堡瞭望塔及台灣城殘蹟同時入鏡，營造當代藝術與歷史對話場景。台南市政府文化局古蹟營運科長李雪慈表示，雖是上班日，但人潮相當多，顯示紅球的吸引力。策展人黃若珣指出，原本計畫放置於台灣城殘蹟城牆邊，但考量結構脆弱，最終選擇熱蘭遮博物館廊道角落。,"1. 2024年4月2日，紅球台南歷史街區策展行動移展至安平古堡，紅球在熱蘭遮博物館廊道角落現身，吸引大量遊客前來觀賞並拍照。

2. 美國藝術家波希克發起的「紅球計畫」自2024年3月29日起在台南不同景點出現，今天（2024年4月2日）移展至安平古堡，策展團隊於上午9時許完成紅球充氣。

3. 一群國小學童在校外教學時進入安平古堡園區，對紅球發出驚呼聲，並有大量遊客排隊等著與紅球合影，園區內氣氛熱鬧。

4. 台南市政府文化局古蹟營運科長李雪慈表示，今天（2024年4月2日）雖是上班日，但上午人潮相當多，約是平日的2至3倍，顯示紅球的吸引力。

5. 策展人黃若珣提到，原本波希克最中意的紅球位置是在台灣城殘蹟城牆邊，但考量古城牆結構脆弱，最終決定放置於熱蘭遮博物館廊道角落，仍能呈現當代藝術與歷史對話的場景。","波希克：紅球計畫自2001年發起，已遊歷全球40多個知名城市，此次造訪台南，目的是在不同景點呈現當代藝術與歷史對話場景。

李雪慈：今天雖是上班日，但上午人潮就相當多，目測約是平日2、3倍，可見紅球魅力十足。熱蘭遮博物館是很適合的地點，因為曾有不同國家文化在此留下痕跡。

黃若珣：原本波希克最中意的紅球位置是在國定古蹟台灣城殘蹟城牆邊，但考量古城牆結構可能較脆弱，後來決定於熱蘭遮博物館廊道角落，仍可呈現當代藝術與歷史對話場景。"
4457,202404010240,台南市政府在清明節連續假期前夕，針對旅宿業加強查核食品安全及房價。觀光旅遊局長林國華表示，市長黃偉哲已責成相關部門組成專案小組，防堵含蘇丹色素產品流入台南。市府派員查核旅宿業餐廳，確認無不合格產品，並要求業者選購合格農產品。紅球計畫在台南舉辦，吸引大量旅客，訂房率達8成，市府提醒旅客選擇合法旅宿。,"1. 台南市政府統計目前旅宿業訂房率已約8成，並組專案小組加強查核旅宿房價及食品安全，要求業者遵守法規。

2. 台南市政府觀光旅遊局長林國華於2024年4月1日表示，近期食品安全事件頻傳，市長黃偉哲責成觀光旅遊局會同衛生局及消費者保護官，加強查核旅宿業食品安全，防堵含蘇丹色素成分產品與原料流入台南。

3. 市府近日再派員至轄內附設餐廳的旅宿業查核，詳細清點倉儲原料、廚房現場成品與半成品，並檢視進貨單據等資料，確認業者並無使用不合格產品或原料，並要求業者落實食品安全衛生管理。

4. 觀光旅遊局已提供不合格產品及原料清冊給轄內旅宿業，協助業者強化辨識含蘇丹色素產品或原料能力，並透過公協會等管道加強向旅宿業宣導，應確實遵守發展觀光條例規定，實收房費不得超過核定房價。

5. 風靡歐美的紅球計畫在台南掀起熱潮，3月29日至4月7日以每日移動一個展出點方式，與民眾驚喜相見，目前統計清明連假台南旅宿業訂房率約8成，旅客應及早訂房，並選擇入住合法旅館及民宿才有保障。","台南市政府：目前旅宿業訂房率已約8成，並組專案小組加強查核旅宿房價及食品安全，要求業者遵守法規。

林國華：近期食品安全事件頻傳，市長黃偉哲責成觀光旅遊局會同衛生局及消費者保護官，加強查核旅宿業食品安全，全面防堵含蘇丹色素成分產品與原料流入台南。

林國華：市府近日再派員至轄內附設餐廳的旅宿業查核，確認業者並無使用不合格產品或原料，並要求業者落實食品安全衛生管理，多選購台南本地合格農產品。

林國華：觀光旅遊局第一時間已提供不合格產品及原料清冊給轄內旅宿業，協助業者強化辨識含蘇丹色素產品或原料能力，並透過公協會等管道加強向旅宿業宣導，應確實遵守發展觀光條例規定。

林國華：紅球計畫在台南掀起熱潮，3月29日至4月7日以每日移動一個展出點方式，與民眾驚喜相見，目前統計清明連假台南旅宿業訂房率約8成，旅客應及早訂房，並選擇入住合法旅館及民宿才有保障。"
4457,202404010138,紅球台南歷史街區策展行動於2024年4月1日移展至國立成功大學未來館，並舉辦「紅球台南RedBall Tainan」平行展。美國藝術家波希克發起的紅球計畫，自3月29日起在台南不同景點出現，吸引大批民眾參觀。成大助理副校長吳秉聲表示，成大紅球平行展提供紅球台南完整行動論述及城市空間歷史發展，展覽將持續至4月10日。策展人黃若珣和台南市文化局長謝仕淵等人出席開幕儀式，波希克對台灣觀眾的熱情表示感謝。,"1. 2024年4月1日，紅球台南歷史街區策展行動移展至國立成功大學未來館，並在館前2樓階梯上方入口處現身，吸引大批民眾駐足拍照，策展團隊規劃參觀動線，分批開放民眾登上階梯與紅球近距離接觸。

2. 成大配合紅球台南藝術行動規劃平行展，展期從2024年3月27日至4月10日，並於2024年4月1日舉辦開幕儀式，波希克、黃若珣、謝仕淵等人出席參與。

3. 成大助理副校長吳秉聲在開幕儀式上致詞，表示成大紅球平行展提供紅球台南完整行動論述及城市空間歷史發展，希望觀眾能重新認識台南、探索台南。

4. 成大博物館在未來館2樓舉辦的紅球平行展涵蓋4大單元，介紹歷史街區及古流域、紅球計畫緣起、展出地點及藝術家理念，並集結策展團隊與藝術家訪談影片。

5. 波希克表示，台灣觀眾熱情超乎預期，原本希望活動不要有任何管制措施，但因觀眾人數眾多，不得不尊重策展團隊建議，規劃排隊動線以維持參觀品質，並感謝大家的支持。","波希克：這幾天發現台灣觀眾相當熱情，原本希望活動不要有任何管制措施，讓大家自由參觀，但觀眾人數超乎預期，不得不尊重策展團隊建議，在現場規劃排隊動線，以維持較佳參觀品質，很感謝大家支持，觀眾的熱情也讓他留下深刻印象。

黃若珣：紅球台南進行前3天，看到許多民眾熱情支持，不少人雖久居台南，但也已很久沒有走進紅球出現的歷史街區，除了勾起大家的記憶，也重新引燃居民對這座城市的熱情，希望有更多人把握此次展出機會，跟著紅球腳步走訪不同地點。

吳秉聲：成大從1931年創校以來，與城市、國家發展密不可分，此次成大紅球平行展提供紅球台南完整行動論述，以及城市空間歷史發展，希望參與紅球活動的觀眾能一起重新認識台南、探索台南。"
4457,202403310157,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」在台南掀起熱潮，自2024年3月29日登場以來，每日吸引近4000人次參與。台南市政府文化局長謝仕淵表示，這顆神秘紅色球體在台南街頭巷弄間現身，吸引大量市民和遊客觀賞、互動。策展人黃若珣指出，孩子們對紅球的興趣不僅在於球本身，更在於透過紅球下方的欄杆縫隙觀察人潮。紅球計畫將在台南持續展開，市民和遊客可透過官方LINE帳號獲取最新資訊。,"1. 2024年3月29日，「紅球計畫」在台南登場，吸引每日平均近4000人次參與，創造熱鬧文化盛宴。

2. 2024年3月31日，台南市政府文化局長謝仕淵透過新聞稿表示，紅球計畫在台南街頭巷弄間現身，吸引大量市民和遊客前往觀賞、互動。

3. 紅球台南歷史街區策展行動策展人黃若珣指出，孩子們對紅球的興趣在於透過紅球下方的欄杆縫隙觀察人潮，展現紅球改變世界觀的魔力。

4. 由於前兩日觀展人數眾多，集章兌換「紅球台南胸章」數量有限，各兌換處已兌換一空，紅球藝術行動持續在台南展開。

5. 波希克2001年發起「紅球計畫」，此次在台南從2024年3月29日起連續10天出現於不同景點，包括風神廟接官亭、永樂市場、台南公園念慈亭等地。","謝仕淵：自29日起，一顆神秘紅色球體在古都台南街頭巷弄間現身，吸引大量市民和遊客前往觀賞、互動，感謝觀眾對紅球藝術行動熱情支持，波希克精心策劃的藝術行動不僅帶來快樂回憶和美麗的照片，更讓市民和遊客改變看世界角度。

黃若珣：從現場民眾的互動可觀察到，孩子們對紅球的興趣不僅在於球本身，更在於可透過紅球下方的欄杆縫隙觀察人潮，展現紅球改變世界觀的魔力。

文化局：由於前兩日觀展人數眾多，集章兌換「紅球台南胸章」數量有限，各兌換處已兌換一空，紅球藝術行動持續在台南展開，市民和遊客可透過活動官方LINE帳號獲取最新資訊及活動安排，一起步行台南，追逐紅球，感受古都魅力。"
4457,202403310125,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」在台南引發熱潮。台南上班族吳靖薇因對藝文展演活動有興趣，特地製作迷你雕塑紀念品並於2024年3月31日送給波希克。紅球計畫自2024年3月29日起在台南展出，預計連續10天在不同景點進行。波希克對吳靖薇的禮物表示開心接受並合影留念。,"1. 2024年3月31日，台南市民吳靖薇在台南公園念慈亭將自己製作的迷你雕塑紀念品親手送給美國藝術家波希克，波希克開心接受並與她合影留念。

2. 2024年3月29日，紅球計畫在台南風神廟接官亭舉行第一場活動，吳靖薇參與後受到靈感啟發，製作了以紅球出現在接官亭場景為意象的迷你雕塑作品。

3. 2024年3月30日，吳靖薇原本打算在永樂市場將作品送給波希克，但未能遇到對方。

4. 紅球計畫預定連續10天在台南不同景點展出，2024年3月31日是第3天，接下來將在成功大學未來館、安平古堡、台南市美術館2館、河樂廣場、新化街役場、竹溪公園月見橋、大南門城等地展出。

5. 波希克自2001年發起紅球計畫，迄今已遊歷全球40多個知名城市，此次在台南的歷史街區策展行動於2024年3月29日揭開序幕。","波希克：我很開心接受這份迷你雕塑紀念品，並與吳靖薇合影留念。

吳靖薇：因為紅球計畫只會造訪同一個城市一次，這次是難得機會。我希望能透過互動，讓外國藝術家對台南印象更深刻。"
4457,202403310075,紅球台南歷史街區策展行動於2024年3月31日在台南公園念慈亭展出，吸引大量民眾圍觀拍照。美國藝術家波希克發起的「紅球計畫」自3月29日起在台南不同景點展出，將持續至4月7日。策展團隊表示，念慈亭位於湖中，採單向管制動線，每15分鐘開放200名觀眾入場，確保安全。紅球擺放位置經過計算，從早到晚都能曬到太陽，鼓勵觀眾親近自然景觀。,"1. 2024年3月31日，紅球台南歷史街區策展行動移展至台南公園念慈亭，吸引大量民眾圍觀並拍照。策展團隊表示，台南公園的廣闊視野和多元取景角度使得展覽更具吸引力。

2. 美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」自2024年3月29日起在台南不同景點展出，3月31日在台南公園念慈亭亮相，並將持續至4月7日，涵蓋多個台南知名景點。

3. 策展團隊在台南公園念慈亭實施單向管制動線，每15分鐘開放200名觀眾入場，以確保安全和觀展體驗。湖邊多角度取景也吸引了不少民眾拍照。

4. 波希克希望將台南的陽光融入展覽，特別計算紅球擺放位置，使其從早到晚都能曬到太陽，鼓勵觀眾親近自然景觀。

5. 「紅球計畫」自2001年發起以來，已遊歷全球40多個知名城市，成為世界為期最長的街頭藝術行動。台南歷史街區策展行動於3月29日在風神廟接官亭揭開序幕，並將於4月7日在大南門城結束。","策展團隊人員：台南公園占地廣闊，視野與前2天紅球出現在歷史街區景點不同，搭配水域景觀、曲橋與涼亭，拍照取景角度多元，湧入不少民眾參觀拍照。

策展團隊人員：念慈亭位於湖中間，曲橋及亭內空間有限，因此採北進南出單向管制動線，每15分鐘開放200名觀眾入場，比較不會擁擠或有安全方面顧慮，湖邊也有許多角度可以取景，希望每名參觀者都能盡興。

策展團隊人員：藝術家很希望把台南的陽光融入展覽中，因此今天紅球擺放位置是特別經過計算，從早到晚都可以曬到太陽，鼓勵觀眾多親近自然景觀。

民眾：像把1顆大蘋果往亭裡塞，搭配水景在不同角度取景感覺就不同。

小朋友：好像把1顆大蘋果往亭子裡塞，然後卡住了。"
4457,202403300047,美國藝術家波希克發起的「紅球計畫」於2024年3月30日移展至台南中西區永樂市場，吸引大量遊客和饕客前來拍照。紅球置放在人行天橋上，充氣作業較前一天在風神廟接官亭困難。永樂市場位於國華街、民族路口，因巷道狹窄，警方在場維持交通秩序。上午11時開放遊客進入2樓觸碰拍照，每梯次15分鐘，但因人潮過多，攤販要求遊客勿妨礙生意。紅球計畫將在台南10個地點展出至4月7日。,"1. 2024年3月30日，美國藝術家波希克的「紅球計畫」移展至台南中西區永樂市場，置放在人行天橋上，吸引大量遊客和饕客前來搶拍，現場擠爆。

2. 一名老翁在台南永樂市場人群中，對紅球表示不解，後來在遊客解說後也加入搶拍行列。

3. 2024年3月29日，「紅球計畫」在台南市定古蹟風神廟接官亭啟動，吸引大量遊客拍攝，並於次日移展至永樂市場。

4. 由於永樂市場巷道狹窄且為美食熱區，充氣作業困難，警方在場維持交通秩序，避免意外發生。

5. 台南市「紅球計畫」將在10個地點展出，從3月29日的風神廟接官亭開始，至4月7日的大南門城結束，每天上午9時充氣，晚上6時撤展。","波希克：紅球計畫是他於2001年發起的，迄今遊歷全球40多個知名城市，掀起紅球旋風。

老翁：一開始對紅球計畫表示疑惑，後來在遊客解說後也加入搶拍行列。

警方：在場維持交通秩序，深怕有人被汽機車衝撞。

攤販：因遊客太多，要求遊客莫擋在攤位前妨礙生意，最後拿出三角錐阻隔遊客貼近攤位。"
4457,202403290117,美國藝術家波希克在台南市發起「紅球計畫」，於2024年3月29日在市定古蹟風神廟接官亭啟動。該計畫將連續10天在台南市的10個地點展出，首站為風神廟接官亭。波希克希望透過紅球讓更多人了解台南景點及城市文化。台南市長黃偉哲出席開幕儀式並接受波希克贈送的紅球手繪圖。紅球計畫每個地點展出時間為上午9時至晚上6時，市府也派人監控以保護古蹟。,"1. 美國藝術家波希克在台南市發起「紅球計畫」，2024年3月29日在市定古蹟風神廟接官亭啟動，波希克希望透過紅球讓更多人了解台南景點及城市文化。

2. 「紅球計畫」從2024年3月29日起連續10天在台南市現身，首站是中西區風神廟接官亭，市府提前在周遭路口公告，現場巷道從上午8時開始管制，直到晚間6時30分。

3. 波希克團隊於上午8時50分抵達風神廟接官亭，上午9時開始充氣，半小時後完成，吸引國內外遊客搶拍。波希克接受媒體聯訪時表示，他去年12月到台南市考察評估，認為文化古都適合執行「紅球計劃」。

4. 台南市長黃偉哲主持「紅球計畫」開幕儀式，波希克贈送一幅紅球手繪圖給黃偉哲，黃偉哲高興地展示給眾人看。紅球置放在風神廟接官亭中間，現場有人數管制，每15分鐘最多開放100人進場。

5. 台南市「紅球計畫」10個地點及日期分別是：3月29日風神廟接官亭、30日永樂市場、31日台南公園念慈亭；4月1日成功大學未來館、2日安平古堡、3日台南市美術館2館、4日河樂廣場、5日新化街役場、6日竹溪公園月見橋及7日大南門城。","波希克：盼透過紅球讓更多人了解、認識台南景點及城市文化，他則對台南美食印象最深刻。

波希克：他去年（2023年）12月到台南市考察評估，認為文化古都適合執行「紅球計劃」，團隊規劃相關地點及民眾、觀光客互動方式。

波希克：適逢台南400年，這次「紅球計畫」堪稱是20多年來規模最大，每個紅球地點都是他坐車、徒步親自到訪敲定，讓人感受地方的美麗。

台南市長黃偉哲：到場主持「紅球計畫」開幕儀式，並高興地高舉波希克贈送的紅球手繪圖向眾人展示。

台南市政府：提前在周遭路口公告，現場巷道從上午8時開始管制，直到晚間6時30分，並派人到場監控，避免損及古蹟。"
4457,202403290039,美國藝術家波希克在台南市發起「紅球計畫」，於2024年3月29日在市定古蹟風神廟接官亭啟動，吸引國內外遊客搶拍。該計畫將連續10天在台南市的10個地點展出，首站為風神廟接官亭。市府提前公告並管制巷道，波希克團隊於上午9時開始充氣，半小時後完成。台南市政府文化局表示，已協商評估紅球不會損及古蹟，但會提醒作業人員小心注意。紅球計畫自2001年起遊歷全球40多個城市，是世界為期最長的街頭藝術行動。,"1. 美國藝術家波希克在台南市發起「紅球計畫」，2024年3月29日在市定古蹟風神廟接官亭啟動，充氣作業約半小時，吸引國內外遊客搶拍。

2. 波希克「紅球計畫」2024年3月29日起連續10天在台南市現身，首站是中西區風神廟接官亭，市府提前在周遭路口公告，現場巷道從上午8時開始管制，直到晚間6時30分。

3. 波希克團隊約上午8時50分抵達風神廟接官亭，上午9時開始充氣，半小時後完成，團隊成員不時檢視紅球現況，也有人不時擦拭。

4. 居民表示風神廟和西羅殿隔街相望，平時信眾、遊客不少，「紅球計畫」吸引外地民眾事先到場詢問，帶動當地人潮。

5. 台南市政府文化局表示，「紅球計畫」啟動前，中央和地方主管單位已協商評估沒問題，但會提醒作業人員小心注意。","台南市政府文化局：「紅球計畫」啟動前，中央和地方主管單位已協商評估沒問題，但也會提醒作業人員小心注意。

居民：「紅球計畫」吸引外地民眾事先到場詢問，更帶動當地人潮。"
4457,202403280218,美國藝術家波希克發起的「紅球計畫」將於2024年3月29日起在台南展開，連續10天現身各大景點。台南市長黃偉哲於3月28日視察安平區億載金城的紅球試充氣作業，並邀請遊客參與活動。黃偉哲提醒遊客觀賞時可拍打、互動、拍照，但避免激烈動作。活動期間，遊客可掃描QR code集點，獲得特製版紅球胸章。市府觀光旅遊局也推出「台南好球－魚頭君追球記」配套活動，參加者有機會獲得紅球沙灘巾。,"1. 美國藝術家波希克發起的「紅球計畫」將於2024年3月29日起連續10天在台南各大景點展出。台南市長黃偉哲於2024年3月28日視察安平區億載金城紅球試充氣作業，並邀請遊客參與活動。

2. 黃偉哲於2024年3月28日視察億載金城紅球試充氣作業，並致贈伴手禮給波希克及其團隊人員，強調「紅球計畫」將連續10天登陸台南，遊客可跟隨紅球探索台南歷史街區文化。

3. 黃偉哲於2024年3月22日透過臉書公布「紅球計畫」在台南的10個展出地點及日期，包括3月29日風神廟接官亭、30日永樂市場、31日台南公園念慈亭等，活動將持續至4月7日。

4. 「紅球計畫」與Next Art Tainan台南新藝獎合作，活動期間在「任1個紅球展出點」+「2個新藝獎展出點」掃描QR code集點，可獲得特製版紅球胸章。

5. 台南市府觀光旅遊局推出配套活動「台南好球－魚頭君追球記」，民眾在「台南旅遊臉書粉絲團」指定貼文按讚並分享紅球相片及留言「#台南好球」，可參加抽獎，有機會獲得紅球沙灘巾。","黃偉哲：「紅球計畫」連續10天登陸台南，遊客可跟隨紅球行蹤，漫步探索台南歷史街區文化氛圍與巷弄風情，感受古都魅力。

黃偉哲：提醒遊客觀賞時可拍打、互動、拍照，但不要有太激烈動作或行為，以免傷害紅球或自身。

市府觀光旅遊局：宣布推出配套活動「台南好球－魚頭君追球記」，民眾只需在「台南旅遊臉書粉絲團」指定貼文按讚，並分享拍現場「紅球」相片及留言「#台南好球」，就可參加抽獎，有機會獲得紅球沙灘巾。"
4457,202403220198,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」將於2024年3月29日至4月7日在台南展出，台南市長黃偉哲於3月22日在臉書公布了10個紅球展出地點及日期。活動期間，遊客可在任一紅球展出點及兩個新藝獎展出點掃描QR code集點，獲得特製版紅球胸章。紅球計畫自2001年起已遊歷全球40多個城市，成為國際媒體焦點及世界最長的街頭藝術行動。,"1. 美國藝術家波希克發起「紅球計畫」，3月29日起連續10天將現身台南各大景點，台南市長黃偉哲在臉書公布10個紅球地點及日期。

2. 黃偉哲在臉書公布台南市「紅球計畫」10個地點及日期，分別是3月29日風神廟接官亭、30日永樂市場、31日台南公園念慈亭；4月1日成功大學未來館、2日安平古堡、3日台南美術館2館、4日河樂廣場、5日新化街役場、6日竹溪公園月見橋，以及7日大南門城。

3. 活動期間，遊客只要在「任1個紅球展出點」+「2個新藝獎展出點」掃描QR code集點，就有特製版紅球胸章帶回家。

4. 美國藝術家波希克2001年發起「紅球計畫」，迄今遊歷全球40多個知名城市，掀起紅球旋風，成為國際媒體鏡頭競逐焦點，也是世界為期最長的街頭藝術行動。

5. 紅球在每座城市只會展出1次，藝術家帶著紅球移動到10個不同展出地點，上午9時開始充氣至晚上6時完成撤展。","黃偉哲：活動也和Next Art Tainan台南新藝獎合作，活動期間只要在「任1個紅球展出點」+「2個新藝獎展出點」掃描QR code集點，就有特製版紅球胸章帶回家。

波希克：2001年發起「紅球計畫RedBall Project」，迄今遊歷全球40多個知名城市，掀起紅球旋風，不僅是國際媒體鏡頭競逐焦點，也是世界為期最長的街頭藝術行動。"
4457,202403170036,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫RedBall Project」將於2024年3月29日至4月7日在台南10處景點展出。台南市政府在2月29日的記者會中公布了部分景點，包括安平古堡、接官亭、國立成功大學未來館及河樂廣場。3月16日，官網短暫揭露了永樂市場、台南公園、台南市美術館二館及竹溪月見橋，但隨後收回。最終，活動將在市定古蹟大南門城結束。市府文化局提醒民眾以官方平台資訊為準，並歡迎大家跟隨紅球探索台南的人文風情。,"1. 2024年3月29日，「紅球計畫RedBall Project」將在台南10處景點展出，展期至4月7日。台南市政府在2月29日的記者會中宣布了部分景點，包括安平古堡、接官亭、國立成功大學未來館及河樂廣場。

2. 2024年3月16日，紅球計畫官網短暫揭露了原先未公布的4處景點：永樂市場、台南公園、台南市美術館二館、竹溪月見橋，但不久後收回，保持神秘感。

3. 台南市長黃偉哲於2024年3月14日透過臉書公布第6個地點為新化街役場，並透過官方LINE帳號互動小遊戲公布活動最終站為市定古蹟大南門城。

4. 根據2024年3月17日的官網資訊，紅球計畫的具體展出日期與地點包括：3月29日風神廟接官亭、4月1日成功大學未來館、4月2日安平古堡、4月4日河樂廣場、4月5日新化街役場、4月7日大南門城。

5. 文化局指出，紅球計畫在10天展期中，藝術家會帶著紅球移動到不同展出地點，每天上午9時開始充氣，至傍晚6時完成撤展，整個行動本身即是藝術，並回應台南發展的重要水文地景。","台南市政府：紅球計畫將從3月29日起至4月7日止，連續10天在台南10處景點現身，當天公布安平古堡、接官亭、國立成功大學未來館及河樂廣場4個地點。

台南市長黃偉哲：透過臉書解謎第6個地點是新化街役場。

市府文化局人員：相關資訊以活動官網、臉書、LINE帳號等平台公布為準，民眾不用太著急，歡迎大家29日起到台南，跟著紅球腳步深入各街區，探訪不同人文風情。

文化局：紅球台南10天展期中，藝術家會帶著紅球移動到不同展出地點為紅球充氣，上午9時開始充氣，至傍晚6時完成撤展，整個行動本身即是藝術。"
4457,202403140291,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫」將於2024年3月29日起在台南展開，連續10天現身各大景點。台南市長黃偉哲於2024年3月14日透過臉書公布第6個展出地點為新化街役場，展出日期為4月5日。其他已公布的地點包括風神廟接官亭（3月29日）、成功大學未來館（4月1日）、安平古堡（4月2日）、河樂廣場（4月4日）及大南門城（4月7日）。紅球計畫自2001年起已遊歷全球40多個城市，成為國際媒體焦點。,"1. 美國藝術家波希克發起「紅球計畫」，3月29日起連續10天將現身台南各大景點。

2. 市長黃偉哲2024年3月14日透過臉書解謎第6個地點是新化街役場，時間是4月5日。

3. 「紅球計畫」已公布的5個地點分別是：3月29日風神廟接官亭、4月1日成功大學未來館、4月2日安平古堡、4月4日河樂廣場、4月7日大南門城。

4. 美國藝術家波希克2001年發起「紅球計畫」，迄今遊歷全球40多個知名城市，掀起紅球旋風。

5. 市府表示，紅球在每座城市只會展出1次，藝術家帶著紅球移動到10個不同展出地點，上午9時開始充氣至晚上6時完成撤展。","黃偉哲：今天（2024年03月14日）透過臉書解謎第6個地點是新化街役場，僅剩4個地點尚未公布。

黃偉哲：今天（2024年03月14日）在臉書（Facebook）公布台南「紅球計畫」第6個地點是新化街役場/山海樞紐，時間是4月5日。

市府：紅球在每座城市只會展出1次，藝術家帶著紅球移動到10個不同展出地點，上午9時開始充氣至晚上6時完成撤展。"
4457,202403040306,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫RedBall Project」將於3月29日至4月7日在台南10處景點展出。台南市政府在2月29日的記者會中宣布，紅球計畫將現身安平古堡、接官亭、國立成功大學未來館及河樂廣場等地點，最終站確定為大南門城。活動期間，藝術家將每日移動紅球並充氣，展現台南重要水文地景。民眾可透過活動官網、臉書及LINE帳號追蹤紅球動態。,"1. 美國藝術家波希克（Kurt Perschke）發起的「紅球計畫RedBall Project」，將於3月29日至4月7日連續10天在台南10處景點現身，並在2月29日的展前宣傳記者會中公布了安平古堡、接官亭、國立成功大學未來館及河樂廣場4個地點。

2. 台南市文化局提供資料指出，藝術家波希克會在展期內帶著紅球移動到不同展出地點，上午9時開始充氣，至傍晚6時完成撤展，整個行動本身即是藝術，並且選擇的10處展出地點都回應了影響台南發展的重要水文地景。

3. 主辦單位日前公布，透過加入官方LINE帳號並輸入「紅球在哪兒」對話後，可解鎖此次紅球台南最終站謎底，確定最終站是位於中西區古蹟大南門城，成為此次活動第5個被揭曉地點。

4. 消息公布後，活動官網及臉書粉絲專頁引起了網友的高度關注和討論，大家不斷猜測另外6處紅球出沒地點，地方各界社群網站也有極高討論度。

5. 台南市文化局指出，活動資訊將陸續露出，有興趣的民眾可透過活動FB粉專、LINE官方帳號「@redballtainan20 24」，持續關注追蹤取得紅球移動路徑等相關資訊。","台南市政府：紅球計畫將從3月29日起至4月7日止，連續10天在台南10處景點現身，透過將巨型裝置藝術紅球帶進台南街區巷弄，激發民眾對城市歷史關注。

主辦單位：透過加入官方LINE帳號，追蹤更新紅球出沒地點活動，輸入「紅球在哪兒」對話後，出現小遊戲選項，可解鎖此次紅球台南最終站謎底。

台南市文化局：藝術家會帶著紅球移動到不同展出地點為紅球充氣，上午9時開始充氣，至傍晚6時完成撤展，整個行動本身即是藝術，藝術家親自探訪並挑選10處展出地點。"
4457,202403030049,美國藝術家波希克（Kurt Perschke）發起的「紅球計畫RedBall Project」將於2024年3月29日至4月7日在台南10處景點展出，目前已公布安平古堡、接官亭、國立成功大學未來館及河樂廣場4個地點。台南市政府文化局表示，這項活動自2001年起已遊歷全球40多個城市，這次在台南舉行，激發了民眾對城市歷史的關注，並引發網友熱烈討論未公布的6處地點。活動未演先轟動，顯示市民對此充滿期待。,"1. 2024年3月3日，台南市政府文化局發布新聞稿，宣布「紅球計畫RedBall Project」將於2024年3月29日至4月7日連續10天在台南10處景點現身，活動引發高度關注和討論。

2. 「紅球計畫RedBall Project」由美國藝術家波希克（Kurt Perschke）自2001年發起，迄今已遊歷全球40多個知名城市，這次活動將在台南市的安平古堡、接官亭、國立成功大學未來館及河樂廣場等4個已公布地點展出。

3. 由於僅公布4處紅球現身地點，網友熱烈猜測另外6處地點，其中包括新化區附近，當地民進黨台南市議員李偉智及山上花園水道博物館等地點被網友製作模擬圖，進行視覺效果猜測，引發更熱烈討論。

4. 台南市政府文化局表示，紅球計畫將透過巨型藝術裝置，激發民眾對城市歷史的關注，並以「視覺溝通x體驗營造x藝術跨界」多元面向，呈現台南與世界的交陪方法，期待全國民眾能夠參與並品味台南生活的迷人之處。

5. 網路上有民眾喊出「黃鴨只能遠觀，紅球還能近玩」的口號，顯示大家對這次活動充滿期待，活動未演先轟動，成為近期台南市民和網友熱議的話題。","台南市政府：自2001年發起，迄今遊歷全球40多個知名城市的紅球計畫，將從3月29日起至4月7日止，連續10天在台南10處景點現身，盼透過置入巨型藝術裝置，激發民眾對城市歷史關注。

台南市政府文化局：在全球各地引發關注的紅球計畫，將連續10天在台南與民眾近距離接觸，讓不少市民期待特殊體驗，活動可說未演先轟動，顯示大家充滿期待。

台南市政府文化局：「紅球計畫RedBall Project」，是世界為期最長的街頭藝術行動，在今年台南400重要時刻，「紅球台南」以「視覺溝通x體驗營造x藝術跨界」多元面向，呈現台南與世界交陪方法。

網友：根據目前公開揭露資訊，猜測其中有1處未公開地點可能位於新化區附近，包括當地民進黨台南市議員李偉智，及距離新化不遠的山上花園水道博物館，都在網友要求下製作模擬圖，引發更熱烈討論。"
